Região;SiglaUF;UF;CódigoIBGE;Município;Crime;Mês;Data;Quantidade
SUL;SC;Santa Catarina;4201273;Arabutã;Estupro;03;03/2014;1
SUL;SC;Santa Catarina;4201273;Arabutã;Furto de veículo;05;05/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;01;01/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;02;02/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;03;03/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;04;04/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;06;06/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;07;07/2014;6
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;08;08/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;09;09/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Estupro;10;10/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;01;01/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;02;02/2014;11
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;03;03/2014;6
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;04;04/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;05;05/2014;8
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;06;06/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;07;07/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;08;08/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;09;09/2014;3
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;10;10/2014;7
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;11;11/2014;6
SUL;SC;Santa Catarina;4201307;Araquari;Furto de veículo;12;12/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Homicídio doloso;01;01/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Homicídio doloso;03;03/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Homicídio doloso;05;05/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Homicídio doloso;09;09/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;01;01/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;03;03/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;05;05/2014;1
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;06;06/2014;3
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;07;07/2014;5
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;08;08/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;09;09/2014;3
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;10;10/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;11;11/2014;2
SUL;SC;Santa Catarina;4201307;Araquari;Roubo de veículo;12;12/2014;4
SUL;SC;Santa Catarina;4201307;Araquari;Roubo seguido de morte (latrocínio);10;10/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;01;01/2014;5
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;02;02/2014;2
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;03;03/2014;4
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;04;04/2014;5
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;05;05/2014;6
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;06;06/2014;2
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;07;07/2014;4
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;08;08/2014;5
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;09;09/2014;8
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;10;10/2014;6
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;11;11/2014;5
SUL;SC;Santa Catarina;4201406;Araranguá;Estupro;12;12/2014;6
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;01;01/2014;12
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;02;02/2014;12
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;03;03/2014;13
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;04;04/2014;14
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;05;05/2014;10
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;06;06/2014;8
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;07;07/2014;9
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;08;08/2014;6
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;09;09/2014;14
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;10;10/2014;11
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;11;11/2014;8
SUL;SC;Santa Catarina;4201406;Araranguá;Furto de veículo;12;12/2014;7
SUL;SC;Santa Catarina;4201406;Araranguá;Homicídio doloso;02;02/2014;3
SUL;SC;Santa Catarina;4201406;Araranguá;Homicídio doloso;06;06/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Homicídio doloso;08;08/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Homicídio doloso;10;10/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Homicídio doloso;11;11/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;01;01/2014;3
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;02;02/2014;5
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;03;03/2014;3
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;06;06/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;07;07/2014;2
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;09;09/2014;3
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;10;10/2014;6
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;11;11/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo de veículo;12;12/2014;1
SUL;SC;Santa Catarina;4201406;Araranguá;Roubo seguido de morte (latrocínio);04;04/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Estupro;01;01/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Estupro;02;02/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Estupro;07;07/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Estupro;08;08/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;01;01/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;03;03/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;05;05/2014;3
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;07;07/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;09;09/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Furto de veículo;12;12/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Homicídio doloso;04;04/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Roubo de veículo;01;01/2014;1
SUL;SC;Santa Catarina;4201505;Armazém;Roubo de veículo;05;05/2014;1
SUL;SC;Santa Catarina;4201604;Arroio Trinta;Estupro;05;05/2014;1
SUL;SC;Santa Catarina;4201604;Arroio Trinta;Furto de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4201604;Arroio Trinta;Furto de veículo;07;07/2014;1
SUL;SC;Santa Catarina;4201604;Arroio Trinta;Furto de veículo;11;11/2014;1
SUL;SC;Santa Catarina;4201653;Arvoredo;Furto de veículo;11;11/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Estupro;03;03/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Estupro;05;05/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Estupro;07;07/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Estupro;08;08/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Estupro;10;10/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Furto de veículo;01;01/2014;3
SUL;SC;Santa Catarina;4201703;Ascurra;Furto de veículo;04;04/2014;3
SUL;SC;Santa Catarina;4201703;Ascurra;Furto de veículo;05;05/2014;1
SUL;SC;Santa Catarina;4201703;Ascurra;Furto de veículo;10;10/2014;2
SUL;SC;Santa Catarina;4201703;Ascurra;Roubo de veículo;02;02/2014;1
SUL;SC;Santa Catarina;4201802;Atalanta;Estupro;06;06/2014;1
SUL;SC;Santa Catarina;4201802;Atalanta;Furto de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4201802;Atalanta;Furto de veículo;07;07/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Estupro;01;01/2014;2
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Estupro;02;02/2014;2
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Estupro;03;03/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Estupro;07;07/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Furto de veículo;01;01/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Furto de veículo;02;02/2014;3
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Furto de veículo;03;03/2014;6
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Furto de veículo;05;05/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Furto de veículo;07;07/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Furto de veículo;12;12/2014;1
SUL;SC;Santa Catarina;4201950;Balneário Arroio Do Silva;Roubo de veículo;03;03/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;01;01/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;02;02/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;03;03/2014;4
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;04;04/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;05;05/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;06;06/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;07;07/2014;4
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;08;08/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;09;09/2014;5
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;10;10/2014;3
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;11;11/2014;4
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Estupro;12;12/2014;5
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;01;01/2014;59
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;02;02/2014;59
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;03;03/2014;60
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;04;04/2014;44
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;05;05/2014;36
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;06;06/2014;52
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;07;07/2014;48
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;08;08/2014;64
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;09;09/2014;53
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;10;10/2014;36
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;11;11/2014;40
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Furto de veículo;12;12/2014;40
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;01;01/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;02;02/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;05;05/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;06;06/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;07;07/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;09;09/2014;3
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;10;10/2014;3
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;11;11/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Homicídio doloso;12;12/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Lesão corporal seguida de morte;07;07/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Lesão corporal seguida de morte;08;08/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Lesão corporal seguida de morte;11;11/2014;1
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;01;01/2014;11
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;02;02/2014;9
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;03;03/2014;10
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;04;04/2014;6
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;05;05/2014;9
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;06;06/2014;9
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;07;07/2014;8
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;08;08/2014;3
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;09;09/2014;5
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;10;10/2014;2
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;11;11/2014;7
SUL;SC;Santa Catarina;4202008;Balneário Camboriú;Roubo de veículo;12;12/2014;7
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Estupro;03;03/2014;2
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Estupro;07;07/2014;2
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Estupro;09;09/2014;1
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;01;01/2014;1
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;02;02/2014;2
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;03;03/2014;1
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;07;07/2014;3
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;09;09/2014;1
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;11;11/2014;46
SUL;SC;Santa Catarina;4202057;Balneário Barra Do Sul;Furto de veículo;12;12/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Estupro;04;04/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Estupro;09;09/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Estupro;11;11/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;01;01/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;02;02/2014;5
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;03;03/2014;2
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;04;04/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;05;05/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4202073;Balneário Gaivota;Furto de veículo;12;12/2014;1
SUL;SC;Santa Catarina;4202081;Bandeirante;Estupro;07;07/2014;1
SUL;SC;Santa Catarina;4202081;Bandeirante;Furto de veículo;08;08/2014;1
SUL;SC;Santa Catarina;4202081;Bandeirante;Furto de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4202081;Bandeirante;Furto de veículo;11;11/2014;1
SUL;SC;Santa Catarina;4202099;Barra Bonita;Furto de veículo;08;08/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;01;01/2014;4
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;03;03/2014;4
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;04;04/2014;3
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;05;05/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;06;06/2014;4
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;07;07/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;08;08/2014;5
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;10;10/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Estupro;11;11/2014;3
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;01;01/2014;15
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;02;02/2014;5
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;03;03/2014;9
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;04;04/2014;6
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;05;05/2014;4
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;06;06/2014;10
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;07;07/2014;11
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;08;08/2014;8
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;09;09/2014;15
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;11;11/2014;10
SUL;SC;Santa Catarina;4202107;Barra Velha;Furto de veículo;12;12/2014;13
SUL;SC;Santa Catarina;4202107;Barra Velha;Homicídio doloso;02;02/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Homicídio doloso;11;11/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Homicídio doloso;12;12/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;01;01/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;02;02/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;03;03/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;04;04/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;05;05/2014;2
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;06;06/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;07;07/2014;4
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;08;08/2014;4
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;09;09/2014;10
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;11;11/2014;3
SUL;SC;Santa Catarina;4202107;Barra Velha;Roubo de veículo;12;12/2014;7
SUL;SC;Santa Catarina;4202131;Bela Vista Do Toldo;Estupro;05;05/2014;1
SUL;SC;Santa Catarina;4202131;Bela Vista Do Toldo;Furto de veículo;06;06/2014;1
SUL;SC;Santa Catarina;4202131;Bela Vista Do Toldo;Roubo de veículo;02;02/2014;1
SUL;SC;Santa Catarina;4202156;Belmonte;Estupro;02;02/2014;1
SUL;SC;Santa Catarina;4202156;Belmonte;Estupro;03;03/2014;2
SUL;SC;Santa Catarina;4202206;Benedito Novo;Furto de veículo;01;01/2014;2
SUL;SC;Santa Catarina;4202206;Benedito Novo;Furto de veículo;09;09/2014;1
SUL;SC;Santa Catarina;4202206;Benedito Novo;Roubo de veículo;10;10/2014;1
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;01;01/2014;2
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;02;02/2014;4
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;03;03/2014;3
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;04;04/2014;1
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;05;05/2014;5
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;06;06/2014;5
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;07;07/2014;3
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;08;08/2014;5
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;09;09/2014;3
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;10;10/2014;1
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;11;11/2014;5
SUL;SC;Santa Catarina;4202305;Biguaçu;Estupro;12;12/2014;4
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;01;01/2014;9
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;02;02/2014;12
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;03;03/2014;13
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;04;04/2014;12
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;05;05/2014;14
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;06;06/2014;8
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;07;07/2014;9
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;08;08/2014;6
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;09;09/2014;14
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;10;10/2014;8
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;11;11/2014;5
SUL;SC;Santa Catarina;4202305;Biguaçu;Furto de veículo;12;12/2014;9
SUL;SC;Santa Catarina;4202305;Biguaçu;Homicídio doloso;05;05/2014;1
SUL;SC;Santa Catarina;4202305;Biguaçu;Homicídio doloso;07;07/2014;2
SUL;SC;Santa Catarina;4202305;Biguaçu;Homicídio doloso;08;08/2014;1
SUL;SC;Santa Catarina;4202305;Biguaçu;Homicídio doloso;10;10/2014;2
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;01;01/2014;5
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;02;02/2014;6
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;03;03/2014;9
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;04;04/2014;9
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;05;05/2014;9
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;06;06/2014;7
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;07;07/2014;7
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;08;08/2014;3
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;09;09/2014;1
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;10;10/2014;2
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;11;11/2014;3
SUL;SC;Santa Catarina;4202305;Biguaçu;Roubo de veículo;12;12/2014;4
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;01;01/2014;6
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;02;02/2014;7
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;03;03/2014;8
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;04;04/2014;5
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;05;05/2014;7
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;06;06/2014;7
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;07;07/2014;11
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;08;08/2014;4
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;09;09/2014;10
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;10;10/2014;8
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;11;11/2014;7
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;12;12/2014;6
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;01;01/2014;30
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;02;02/2014;45
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;03;03/2014;25
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;04;04/2014;30
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;05;05/2014;45
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;06;06/2014;32
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;07;07/2014;26
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;08;08/2014;36
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;09;09/2014;34
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;10;10/2014;49
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;11;11/2014;39
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;12;12/2014;47
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;02;02/2014;1
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;04;04/2014;1
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;06;06/2014;2
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;08;08/2014;3
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;10;10/2014;1
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;11;11/2014;2
SUL;SC;Santa Catarina;4202404;Blumenau;Lesão corporal seguida de morte;02;02/2014;1
SUL;SC;Santa Catarina;4202404;Blumenau;Lesão corporal seguida de morte;06;06/2014;1
SUL;SC;Santa Catarina;4202404;Blumenau;Lesão corporal seguida de morte;12;12/2014;1
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;01;01/2014;4
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;02;02/2014;2
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;03;03/2014;7
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;04;04/2014;2
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;05;05/2014;12
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;06;06/2014;3
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;07;07/2014;4
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;08;08/2014;5
