Região;SiglaUF;UF;CódigoIBGE;Município;Crime;Mês;Data;Quantidade
SUDESTE;SP;São Paulo;3503307;Araras;Furto de veículo;08;08/2012;36
SUDESTE;SP;São Paulo;3503307;Araras;Furto de veículo;09;09/2012;19
SUDESTE;SP;São Paulo;3503307;Araras;Furto de veículo;10;10/2012;35
SUDESTE;SP;São Paulo;3503307;Araras;Furto de veículo;11;11/2012;30
SUDESTE;SP;São Paulo;3503307;Araras;Furto de veículo;12;12/2012;39
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;01;01/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;02;02/2012;3
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;03;03/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;04;04/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;05;05/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;06;06/2012;2
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;07;07/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;08;08/2012;2
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;10;10/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Homicídio doloso;12;12/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;01;01/2012;4
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;02;02/2012;3
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;03;03/2012;4
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;04;04/2012;1
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;05;05/2012;9
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;06;06/2012;2
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;07;07/2012;8
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;08;08/2012;6
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;09;09/2012;4
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;10;10/2012;8
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;11;11/2012;15
SUDESTE;SP;São Paulo;3503307;Araras;Roubo de veículo;12;12/2012;8
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;01;01/2012;3
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;02;02/2012;5
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;03;03/2012;2
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;04;04/2012;1
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;05;05/2012;2
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;06;06/2012;1
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;07;07/2012;8
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;08;08/2012;10
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;09;09/2012;6
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;10;10/2012;7
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;11;11/2012;4
SUDESTE;SP;São Paulo;3504107;Atibaia;Estupro;12;12/2012;3
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;01;01/2012;25
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;02;02/2012;24
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;03;03/2012;18
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;04;04/2012;24
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;05;05/2012;29
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;06;06/2012;23
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;07;07/2012;26
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;08;08/2012;21
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;09;09/2012;17
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;10;10/2012;32
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;11;11/2012;20
SUDESTE;SP;São Paulo;3504107;Atibaia;Furto de veículo;12;12/2012;15
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;01;01/2012;1
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;02;02/2012;1
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;03;03/2012;3
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;04;04/2012;3
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;05;05/2012;1
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;06;06/2012;3
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;07;07/2012;1
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;10;10/2012;2
SUDESTE;SP;São Paulo;3504107;Atibaia;Homicídio doloso;12;12/2012;2
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;01;01/2012;6
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;02;02/2012;5
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;03;03/2012;11
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;04;04/2012;11
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;05;05/2012;11
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;06;06/2012;3
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;07;07/2012;9
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;08;08/2012;6
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;09;09/2012;7
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;10;10/2012;5
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;11;11/2012;10
SUDESTE;SP;São Paulo;3504107;Atibaia;Roubo de veículo;12;12/2012;6
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;01;01/2012;3
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;02;02/2012;9
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;03;03/2012;3
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;04;04/2012;9
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;05;05/2012;5
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;06;06/2012;5
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;07;07/2012;4
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;08;08/2012;6
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;09;09/2012;12
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;10;10/2012;6
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;11;11/2012;5
SUDESTE;SP;São Paulo;3505500;Barretos;Estupro;12;12/2012;3
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;01;01/2012;23
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;02;02/2012;26
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;03;03/2012;25
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;04;04/2012;17
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;05;05/2012;17
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;06;06/2012;18
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;07;07/2012;31
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;08;08/2012;25
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;09;09/2012;13
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;10;10/2012;16
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;11;11/2012;37
SUDESTE;SP;São Paulo;3505500;Barretos;Furto de veículo;12;12/2012;34
SUDESTE;SP;São Paulo;3505500;Barretos;Homicídio doloso;05;05/2012;1
SUDESTE;SP;São Paulo;3505500;Barretos;Homicídio doloso;06;06/2012;1
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;01;01/2012;1
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;03;03/2012;3
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;04;04/2012;1
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;06;06/2012;2
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;07;07/2012;1
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;09;09/2012;1
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;11;11/2012;2
SUDESTE;SP;São Paulo;3505500;Barretos;Roubo de veículo;12;12/2012;1
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;01;01/2012;7
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;02;02/2012;13
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;03;03/2012;19
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;04;04/2012;8
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;05;05/2012;6
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;06;06/2012;10
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;07;07/2012;4
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;08;08/2012;13
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;09;09/2012;4
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;10;10/2012;12
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;11;11/2012;7
SUDESTE;SP;São Paulo;3505708;Barueri;Estupro;12;12/2012;8
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;01;01/2012;28
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;02;02/2012;26
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;03;03/2012;26
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;04;04/2012;37
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;05;05/2012;34
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;06;06/2012;53
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;07;07/2012;15
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;08;08/2012;65
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;09;09/2012;46
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;10;10/2012;31
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;11;11/2012;31
SUDESTE;SP;São Paulo;3505708;Barueri;Furto de veículo;12;12/2012;41
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;01;01/2012;4
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;02;02/2012;2
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;03;03/2012;3
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;04;04/2012;2
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;05;05/2012;4
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;06;06/2012;5
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;07;07/2012;1
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;08;08/2012;1
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;09;09/2012;4
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;10;10/2012;3
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;11;11/2012;5
SUDESTE;SP;São Paulo;3505708;Barueri;Homicídio doloso;12;12/2012;5
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;01;01/2012;12
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;02;02/2012;11
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;03;03/2012;17
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;04;04/2012;12
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;05;05/2012;13
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;06;06/2012;9
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;07;07/2012;13
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;08;08/2012;16
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;09;09/2012;12
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;10;10/2012;11
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;11;11/2012;11
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo de veículo;12;12/2012;25
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo seguido de morte (latrocínio);03;03/2012;1
SUDESTE;SP;São Paulo;3505708;Barueri;Roubo seguido de morte (latrocínio);12;12/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;01;01/2012;8
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;02;02/2012;8
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;03;03/2012;11
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;04;04/2012;10
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;05;05/2012;12
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;06;06/2012;9
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;07;07/2012;12
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;08;08/2012;8
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;09;09/2012;12
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;10;10/2012;14
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;11;11/2012;10
SUDESTE;SP;São Paulo;3506003;Bauru;Estupro;12;12/2012;6
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;01;01/2012;51
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;02;02/2012;59
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;03;03/2012;62
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;04;04/2012;70
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;05;05/2012;68
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;06;06/2012;56
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;07;07/2012;51
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;08;08/2012;62
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;09;09/2012;63
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;10;10/2012;84
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;11;11/2012;82
SUDESTE;SP;São Paulo;3506003;Bauru;Furto de veículo;12;12/2012;52
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;01;01/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;02;02/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;03;03/2012;4
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;04;04/2012;6
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;05;05/2012;3
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;06;06/2012;5
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;07;07/2012;4
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;08;08/2012;2
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;09;09/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;10;10/2012;4
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;11;11/2012;8
SUDESTE;SP;São Paulo;3506003;Bauru;Homicídio doloso;12;12/2012;5
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;01;01/2012;5
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;02;02/2012;3
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;03;03/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;04;04/2012;3
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;05;05/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;06;06/2012;7
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;07;07/2012;4
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;08;08/2012;6
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;09;09/2012;5
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;10;10/2012;11
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;11;11/2012;5
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo de veículo;12;12/2012;4
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo seguido de morte (latrocínio);04;04/2012;1
SUDESTE;SP;São Paulo;3506003;Bauru;Roubo seguido de morte (latrocínio);08;08/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;01;01/2012;2
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;03;03/2012;6
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;04;04/2012;3
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;05;05/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;06;06/2012;2
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;08;08/2012;5
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;09;09/2012;2
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;10;10/2012;11
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;11;11/2012;2
SUDESTE;SP;São Paulo;3507506;Botucatu;Estupro;12;12/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;01;01/2012;2
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;02;02/2012;9
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;03;03/2012;10
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;04;04/2012;7
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;05;05/2012;7
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;06;06/2012;7
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;07;07/2012;8
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;08;08/2012;9
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;09;09/2012;3
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;10;10/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;11;11/2012;9
SUDESTE;SP;São Paulo;3507506;Botucatu;Furto de veículo;12;12/2012;14
SUDESTE;SP;São Paulo;3507506;Botucatu;Homicídio doloso;01;01/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Homicídio doloso;03;03/2012;3
SUDESTE;SP;São Paulo;3507506;Botucatu;Homicídio doloso;04;04/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Homicídio doloso;06;06/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Homicídio doloso;10;10/2012;2
SUDESTE;SP;São Paulo;3507506;Botucatu;Homicídio doloso;12;12/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Roubo de veículo;03;03/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Roubo de veículo;04;04/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Roubo de veículo;05;05/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Roubo de veículo;11;11/2012;1
SUDESTE;SP;São Paulo;3507506;Botucatu;Roubo seguido de morte (latrocínio);01;01/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;01;01/2012;2
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;02;02/2012;3
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;03;03/2012;8
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;04;04/2012;6
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;05;05/2012;5
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;06;06/2012;4
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;07;07/2012;2
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;08;08/2012;4
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;09;09/2012;5
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;10;10/2012;10
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;11;11/2012;8
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Estupro;12;12/2012;2
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;01;01/2012;29
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;02;02/2012;32
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;03;03/2012;30
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;04;04/2012;27
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;05;05/2012;25
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;06;06/2012;11
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;07;07/2012;22
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;08;08/2012;20
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;09;09/2012;18
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;10;10/2012;18
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;11;11/2012;16
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Furto de veículo;12;12/2012;21
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;01;01/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;05;05/2012;2
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;06;06/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;07;07/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;09;09/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;10;10/2012;3
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Homicídio doloso;11;11/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;01;01/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;02;02/2012;6
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;03;03/2012;7
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;04;04/2012;7
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;05;05/2012;6
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;06;06/2012;12
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;07;07/2012;2
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;08;08/2012;1
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;09;09/2012;2
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;10;10/2012;4
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;11;11/2012;10
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo de veículo;12;12/2012;6
SUDESTE;SP;São Paulo;3507605;Bragança Paulista;Roubo seguido de morte (latrocínio);02;02/2012;1
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;01;01/2012;31
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;02;02/2012;16
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;03;03/2012;20
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;04;04/2012;22
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;05;05/2012;28
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;06;06/2012;43
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;07;07/2012;24
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;08;08/2012;29
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;09;09/2012;30
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;10;10/2012;24
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;11;11/2012;20
SUDESTE;SP;São Paulo;3509502;Campinas;Estupro;12;12/2012;13
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;01;01/2012;335
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;02;02/2012;390
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;03;03/2012;525
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;04;04/2012;558
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;05;05/2012;505
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;06;06/2012;410
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;07;07/2012;342
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;08;08/2012;355
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;09;09/2012;409
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;10;10/2012;556
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;11;11/2012;506
SUDESTE;SP;São Paulo;3509502;Campinas;Furto de veículo;12;12/2012;434
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;01;01/2012;10
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;02;02/2012;12
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;03;03/2012;16
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;04;04/2012;12
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;05;05/2012;6
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;06;06/2012;7
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;07;07/2012;7
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;08;08/2012;22
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;09;09/2012;8
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;10;10/2012;13
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;11;11/2012;14
SUDESTE;SP;São Paulo;3509502;Campinas;Homicídio doloso;12;12/2012;17
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;01;01/2012;306
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;02;02/2012;372
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;03;03/2012;415
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;04;04/2012;364
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;05;05/2012;432
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;06;06/2012;292
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;07;07/2012;354
SUDESTE;SP;São Paulo;3509502;Campinas;Roubo de veículo;08;08/2012;315
